State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Callistemon linearis (Schrad. & J.C.Wendl.) Sweet,Callistemon linearis,introduced,Callistemon linearis (Schrad. & J.C.Wendl.) Colvill ex Sweet,Callistemon linearis,doubtfully naturalised,(Schrad. & J.C.Wendl.) Colvill ex Sweet,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Callistemon nyallingensis Molyneux,Callistemon nyallingensis,native,Callistemon nyallingensis Molyneux,Callistemon nyallingensis,native,Molyneux,accepted,Similar for the state flora and the APC,native,native,native
Callistemon pallidus (Bonpl.) DC.,Callistemon pallidus,native,Callistemon pallidus (Bonpl.) DC.,Callistemon pallidus,native,(Bonpl.) DC.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon pityoides F.Muell.,Callistemon pityoides,native,Callistemon pityoides F.Muell.,Callistemon pityoides,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon salignus (Sm.) Sweet,Callistemon salignus,introduced,Callistemon salignus (Sm.) Colvill ex Sweet,Callistemon salignus,doubtfully naturalised,(Sm.) Colvill ex Sweet,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Callistemon subulatus Cheel,Callistemon subulatus,native,Callistemon subulatus Cheel,Callistemon subulatus,native,Cheel,accepted,Similar for the state flora and the APC,native,native,native
Callitriche brachycarpa Hegelm.,Callitriche brachycarpa,native,Callitriche brachycarpa Hegelm.,Callitriche brachycarpa,native,Hegelm.,accepted,Similar for the state flora and the APC,native,native,native
Callitriche brutia Petagna,Callitriche brutia,introduced,Callitriche brutia Petagna,Callitriche brutia,naturalised,Petagna,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Callitriche brutia subsp. brutia NA,Callitriche brutia subsp. brutia,naturalised,Callitriche brutia Petagna subsp. brutia,Callitriche brutia subsp. brutia,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Callitriche deflexa A.Braun ex Hegelm.,Callitriche deflexa,naturalised,Callitriche deflexa A.Braun ex Hegelm.,Callitriche deflexa,doubtfully naturalised,A.Braun ex Hegelm.,accepted,"According to the state flora is naturalised, while according to the APC is doubtfully naturalised",naturalised,introduced,established
Callitriche muelleri Sond.,Callitriche muelleri,native,Callitriche muelleri Sond.,Callitriche muelleri,native,Sond.,accepted,Similar for the state flora and the APC,native,native,native
Callitriche palustris L.,Callitriche palustris,uncertain origin,Callitriche palustris L.,Callitriche palustris,uncertain origin,L.,accepted,Similar for the state flora and the APC,uncertain origin,uncertain,NA
Callitriche palustris var. palustris NA,Callitriche palustris var. palustris,uncertain origin,Callitriche palustris L. var. palustris,Callitriche palustris var. palustris,uncertain origin,NA,accepted,Similar for the state flora and the APC,uncertain origin,uncertain,NA
Callitriche sonderi Hegelm.,Callitriche sonderi,native,Callitriche sonderi Hegelm.,Callitriche sonderi,native,Hegelm.,accepted,Similar for the state flora and the APC,native,native,native
Callitriche stagnalis Scop.,Callitriche stagnalis,naturalised,Callitriche stagnalis Scop.,Callitriche stagnalis,naturalised,Scop.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Callitris glaucophylla Joy Thomps. & L.A.S.Johnson,Callitris glaucophylla,native,Callitris glaucophylla Joy Thomps. & L.A.S.Johnson,Callitris glaucophylla,native colonising,Joy Thomps. & L.A.S.Johnson,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Callitris endlicheri (Parl.) F.M.Bailey,Callitris endlicheri,native colonising,Callitris endlicheri (Parl.) F.M.Bailey,Callitris endlicheri,native colonising,(Parl.) F.M.Bailey,accepted,Similar for the state flora and the APC,native colonising,native,native
Callitris gracilis R.Baker,Callitris gracilis,native,Callitris gracilis R.T.Baker,Callitris gracilis,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Callitris oblonga Rich. & A.Rich.,Callitris oblonga,introduced,Callitris oblonga Rich. & A.Rich.,Callitris oblonga,naturalised,Rich. & A.Rich.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Callitris oblonga subsp. oblonga NA,Callitris oblonga subsp. oblonga,naturalised,Callitris oblonga Rich. & A.Rich. subsp. oblonga,Callitris oblonga subsp. oblonga,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Callitris rhomboidea R.Br. ex Rich.,Callitris rhomboidea,native colonising,Callitris rhomboidea R.Br. ex Rich. & A.Rich.,Callitris rhomboidea,native colonising,R.Br. ex Rich. & A.Rich.,accepted,Similar for the state flora and the APC,native colonising,native,native
Callitris verrucosa (A.Cunn. ex Endl.) F.Muell.,Callitris verrucosa,native,Callitris verrucosa (A.Cunn. ex Endl.) F.Muell.,Callitris verrucosa,native,(A.Cunn. ex Endl.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Leucophyta brownii Cass.,Leucophyta brownii,native,Leucophyta brownii Cass.,Leucophyta brownii,native,Cass.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus citreus Less.,Calocephalus citreus,native,Calocephalus citreus Less.,Calocephalus citreus,native,Less.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus lacteus Less.,Calocephalus lacteus,native,Calocephalus lacteus Less.,Calocephalus lacteus,native,Less.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus sonderi F.Muell.,Calocephalus sonderi,native,Calocephalus sonderi F.Muell.,Calocephalus sonderi,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus campestris R.Br.,Calochilus campestris,native,Calochilus campestris R.Br.,Calochilus campestris,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus therophilus D.L.Jones,Calochilus therophilus,native,Calochilus therophilus D.L.Jones,Calochilus therophilus,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Calochilus paludosus R.Br.,Calochilus paludosus,native,Calochilus paludosus R.Br.,Calochilus paludosus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus herbaceus Lindl.,Calochilus herbaceus,native,Calochilus herbaceus Lindl.,Calochilus herbaceus,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus imberbis R.S.Rogers,Calochilus imberbis,native,Calochilus imberbis R.S.Rogers,Calochilus imberbis,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Calochilus pulchellus D.L.Jones,Calochilus pulchellus,native,Calochilus pulchellus D.L.Jones,Calochilus pulchellus,NA,D.L.Jones,accepted,Not recorded on the APC as present in this state,native,native,native
Calochilus richiae Nicholls,Calochilus richiae,native,Calochilus richiae Nicholls,Calochilus richiae,native,Nicholls,accepted,Similar for the state flora and the APC,native,native,native
Calochlaena dubia (R.Br.) M.D.Turner & R.A.White,Calochlaena dubia,native,Calochlaena dubia (R.Br.) M.D.Turner & R.A.White,Calochlaena dubia,native,(R.Br.) M.D.Turner & R.A.White,accepted,Similar for the state flora and the APC,native,native,native
Calomeria amaranthoides Vent.,Calomeria amaranthoides,native,Calomeria amaranthoides Vent.,Calomeria amaranthoides,native,Vent.,accepted,Similar for the state flora and the APC,native,native,native
Calomnion complanatum (Hook.f. & Wilson) Lindb.,Calomnion complanatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calorophus elongatus Labill,Calorophus elongatus,native,Calorophus elongatus Labill.,Calorophus elongatus,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Empodisma minus (Hook.f.) L.A.S.Johnson & D.F.Cutler,Empodisma minus,native,Empodisma minus (Hook.f.) L.A.S.Johnson & D.F.Cutler,Empodisma minus,native,(Hook.f.) L.A.S.Johnson & D.F.Cutler,accepted,Similar for the state flora and the APC,native,native,native
Calostemma luteum Sims,Calostemma luteum,native,Calostemma luteum Sims,Calostemma luteum,native,Sims,accepted,Similar for the state flora and the APC,native,native,native
Calostemma purpureum R.Br.,Calostemma purpureum,native,Calostemma purpureum R.Br.,Calostemma purpureum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calotis anthemoides F.Muell.,Calotis anthemoides,native,Calotis anthemoides F.Muell.,Calotis anthemoides,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis cuneata (Benth.) G.L.Davis,Calotis cuneata,native,Calotis cuneata (Benth.) G.L.Davis,Calotis cuneata,NA,(Benth.) G.L.Davis,accepted,Not recorded on the APC as present in this state,native,native,native
Calotis pubescens (F.Muell. ex Benth.) N.G.Walsh & K.L.McDougall,Calotis pubescens,native,Calotis pubescens (F.Muell. ex Benth.) N.G.Walsh & K.L.McDougall,Calotis pubescens,native,(F.Muell. ex Benth.) N.G.Walsh & K.L.McDougall,accepted,Similar for the state flora and the APC,native,native,native
Calotis cuneifolia R.Br.,Calotis cuneifolia,native,Calotis cuneifolia R.Br.,Calotis cuneifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calotis cymbacantha F.Muell.,Calotis cymbacantha,native,Calotis cymbacantha F.Muell.,Calotis cymbacantha,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis erinacea Steetz,Calotis erinacea,native,Calotis erinacea Steetz,Calotis erinacea,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Calotis hispidula (F.Muell.) F.Muell.,Calotis hispidula,native,Calotis hispidula (F.Muell.) F.Muell.,Calotis hispidula,native,(F.Muell.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis lappulacea Benth.,Calotis lappulacea,native,Calotis lappulacea Benth.,Calotis lappulacea,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calotis scabiosifolia Sond. & F.Muell.,Calotis scabiosifolia,native,Calotis scabiosifolia Sond. & F.Muell.,Calotis scabiosifolia,native,Sond. & F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis scabiosifolia var. integrifolia F.Muell. ex Benth.,Calotis scabiosifolia var. integrifolia,native,Calotis scabiosifolia var. integrifolia F.Muell. ex Benth.,Calotis scabiosifolia var. integrifolia,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calotis scabiosifolia var. scabiosifolia NA,Calotis scabiosifolia var. scabiosifolia,native,Calotis scabiosifolia Sond. & F.Muell. var. scabiosifolia,Calotis scabiosifolia var. scabiosifolia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Calotis scapigera Hook.,Calotis scapigera,native,Calotis scapigera Hook.,Calotis scapigera,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Psychrophila introloba (F.Muell.) W.A.Weber,Psychrophila introloba,native,Psychrophila introloba (F.Muell.) W.A.Weber,Psychrophila introloba,native,(F.Muell.) W.A.Weber,accepted,Similar for the state flora and the APC,native,native,native
Calyptopogon mnioides (Schw�gr.) Broth.,Calyptopogon mnioides,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calyptrochaeta apiculata (Hook.f. & Wilson) Vitt,Calyptrochaeta apiculata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calyptrochaeta brownii (Dixon) J.K.Bartlett,Calyptrochaeta brownii,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calyptrochaeta flexicollis (Mitt.) Vitt,Calyptrochaeta flexicollis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calyptrocolea falcata (Hook.) R.M.Schust.,Calyptrocolea falcata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calystegia marginata R.Br.,Calystegia marginata,native,Calystegia marginata R.Br.,Calystegia marginata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calystegia sepium (L.) R.Br.,Calystegia sepium,native,Calystegia sepium (L.) R.Br.,Calystegia sepium,native,(L.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calystegia sepium subsp. roseata Brummitt,Calystegia sepium subsp. roseata,native,Calystegia sepium (L.) R.Br.,Calystegia sepium,native,(L.) R.Br.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Calystegia silvatica (Kit.) Griseb.,Calystegia silvatica,introduced,Calystegia silvatica (Kit.) Griseb.,Calystegia silvatica,naturalised,(Kit.) Griseb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Calystegia silvatica subsp. disjuncta Brummitt,Calystegia silvatica subsp. disjuncta,naturalised,Calystegia silvatica subsp. disjuncta Brummitt,Calystegia silvatica subsp. disjuncta,naturalised,Brummitt,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Calystegia silvatica subsp. silvatica NA,Calystegia silvatica subsp. silvatica,naturalised,Calystegia silvatica (Kit.) Griseb. subsp. silvatica,Calystegia silvatica subsp. silvatica,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Calystegia soldanella (L.) R.Br.,Calystegia soldanella,native,Calystegia soldanella (L.) Roem. & Schult.,Calystegia soldanella,native,(L.) Roem. & Schult.,accepted,Similar for the state flora and the APC,native,native,native
Calytrix alpestris (Lindl.) Court,Calytrix alpestris,native,Calytrix alpestris (Lindl.) Court,Calytrix alpestris,native,(Lindl.) Court,accepted,Similar for the state flora and the APC,native,native,native
Calytrix tetragona Labill.,Calytrix tetragona,native,Calytrix tetragona Labill.,Calytrix tetragona,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Camelina sativa (L.) Crantz,Camelina sativa,formerly introduced,Camelina sativa (L.) Crantz,Camelina sativa,formerly naturalised,(L.) Crantz,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Wahlenbergia capillaris (G.Lodd.) G.Don ,Wahlenbergia capillaris,native,Wahlenbergia capillaris (G.Lodd.) G.Don,Wahlenbergia capillaris,native,(G.Lodd.) G.Don,accepted,Similar for the state flora and the APC,native,native,native
Camptochaete arbuscula (Sm.) Reichardt,Camptochaete arbuscula,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Camptochaete arbuscula var. arbuscula NA,Camptochaete arbuscula var. arbuscula,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Camptochaete deflexa (Wilson ex M�ll.Hal.) A.Jaeger,Camptochaete deflexa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Camptochaete excavata (Taylor) A.Jaeger,Camptochaete excavata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus appressifolius Mitt.,Campylopus appressifolius,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus bicolor (Hornsch. ex M�ll.Hal.) Wilson,Campylopus bicolor,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus catarractilis (M�ll.Hal.) Paris,Campylopus catarractilis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus clavatus (R.Br. ex Schw�gr.) Wilson,Campylopus clavatus,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus insititius Hook.f. & Wilson,Campylopus insititius,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus introflexus (Hedw.) Brid.,Campylopus introflexus,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus kirkii Mitt. ex Beckett,Campylopus kirkii,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Campylopus torquatus Mitt.,Campylopus torquatus,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Capnophyllum africanum Gaertn.,Capnophyllum africanum,formerly introduced,Capnophyllum africanum (L.) Gaertn.,Capnophyllum africanum,formerly naturalised,(L.) Gaertn.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,naturalised,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,naturalised,(L.) Medik.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Microlepidium pilosulum F.Muell,Microlepidium pilosulum,native,Microlepidium pilosulum F.Muell.,Microlepidium pilosulum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine astoniae I.Thomps.,Cardamine astoniae,native,Cardamine astoniae I.Thomps.,Cardamine astoniae,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine corymbosa Hook.f.,Cardamine corymbosa,introduced,Cardamine corymbosa Hook.f.,Cardamine corymbosa,native,Hook.f.,accepted,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,casual
Cardamine gunnii Hewson,Cardamine gunnii,native,Cardamine gunnii Hewson,Cardamine gunnii,native,Hewson,accepted,Similar for the state flora and the APC,native,native,native
Rorippa dictyosperma (Hook.) L.A.S.Johnson,Rorippa dictyosperma,native,Rorippa dictyosperma (Hook.) L.A.S.Johnson,Rorippa dictyosperma,native,(Hook.) L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Cardamine flexuosa With.,Cardamine flexuosa,naturalised,Cardamine flexuosa With.,Cardamine flexuosa,naturalised,With.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Cardamine franklinensis I.Thomps.,Cardamine franklinensis,native,Cardamine franklinensis I.Thomps.,Cardamine franklinensis,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine hirsuta L.,Cardamine hirsuta,naturalised,Cardamine hirsuta L.,Cardamine hirsuta,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Rorippa laciniata (F.Muell.) L.A.S.Johnson,Rorippa laciniata,native,Rorippa laciniata (F.Muell.) L.A.S.Johnson,Rorippa laciniata,native,(F.Muell.) L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Cardamine lilacina Hook.,Cardamine lilacina,native,Cardamine lilacina Hook.,Cardamine lilacina,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine lineariloba I.Thomps.,Cardamine lineariloba,native,Cardamine lineariloba I.Thomps.,Cardamine lineariloba,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine microthrix I.Thomps.,Cardamine microthrix,native,Cardamine microthrix I.Thomps.,Cardamine microthrix,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine moirensis I.Thomps.,Cardamine moirensis,native,Cardamine moirensis I.Thomps.,Cardamine moirensis,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine papillata I.Thomps.,Cardamine papillata,native,Cardamine papillata I.Thomps.,Cardamine papillata,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine paucijuga Turcz.,Cardamine paucijuga,native,Cardamine paucijuga Turcz.,Cardamine paucijuga,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Cardamine tryssa I.Thomps.,Cardamine tryssa,native,Cardamine tryssa I.Thomps.,Cardamine tryssa,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Rorippa gigantea (Hook.) Garn.-Jones,Rorippa gigantea,native,Rorippa gigantea (Hook.) Garn.-Jones,Rorippa gigantea,native,(Hook.) Garn.-Jones,accepted,Similar for the state flora and the APC,native,native,native
Cardamine tenuifolia Hook.,Cardamine tenuifolia,native,Cardamine tenuifolia Hook.,Cardamine tenuifolia,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Lepidium draba L.,Lepidium draba,native,Lepidium draba L.,Lepidium draba,naturalised,L.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,native,native
Carduus acanthoides L.,Carduus acanthoides,introduced,Carduus acanthoides L.,Carduus acanthoides,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Carduus nutans L.,Carduus nutans,naturalised,Carduus nutans L.,Carduus nutans,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carduus nutans subsp. nutans NA,Carduus nutans subsp. nutans,native,Carduus nutans L.,Carduus nutans,naturalised,L.,nomenclatural synonym,"According to the state flora is native, while according to the APC is naturalised",naturalised,native,native
Carduus pycnocephalus L.,Carduus pycnocephalus,naturalised,Carduus pycnocephalus L.,Carduus pycnocephalus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carduus tenuiflorus Curtis,Carduus tenuiflorus,naturalised,Carduus tenuiflorus Curtis,Carduus tenuiflorus,naturalised,Curtis,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex aff. bichenoviana (Volcanic Lakes) NA,Carex aff. bichenoviana (Volcanic Lakes),native,Carex sp. Volcanic Lakes (V.Stajsic 3453) Vic. Herbarium,Carex sp. Volcanic Lakes (V.Stajsic 3453),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Carex alsophila F.Muell.,Carex alsophila,native,Carex alsophila F.Muell.,Carex alsophila,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Carex appressa R.Br.,Carex appressa,native,Carex appressa R.Br.,Carex appressa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Carex incomitata K.Thiele,Carex incomitata,native,Carex incomitata K.R.Thiele,Carex incomitata,native,K.R.Thiele,accepted,Similar for the state flora and the APC,native,native,native
Carex archeri Boott,Carex archeri,native,Carex archeri Boott,Carex archeri,native,Boott,accepted,Similar for the state flora and the APC,native,native,native
Carex austrocompacta K.L.Wilson,Carex austrocompacta,native,Carex austrocompacta K.L.Wilson,Carex austrocompacta,native,K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Carex flaccida (S.T.Blake) K.L.Wilson,Carex flaccida,naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,naturalised,introduced,established
Carex austrosulcata K.L.Wilson,Carex austrosulcata,native,Carex austrosulcata K.L.Wilson,Carex austrosulcata,native,K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Carex austrotenella K.L.Wilson,Carex austrotenella,native,Carex austrotenella K.L.Wilson,Carex austrotenella,native,K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Carex bichenoviana Boott,Carex bichenoviana,native,Carex bichenoviana Boott,Carex bichenoviana,native,Boott,accepted,Similar for the state flora and the APC,native,native,native
Carex blakei Nelmes,Carex blakei,native,Carex blakei Nelmes,Carex blakei,native,Nelmes,accepted,Similar for the state flora and the APC,native,native,native
Carex breviculmis R.Br.,Carex breviculmis,native,Carex breviculmis R.Br.,Carex breviculmis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Carex brownii Tuck.,Carex brownii,native,Carex brownii Tuck.,Carex brownii,native,Tuck.,accepted,Similar for the state flora and the APC,native,native,native
Carex buxbaumii Wahlenb.,Carex buxbaumii,presumed extinct,Carex buxbaumii Wahlenb.,Carex buxbaumii,naturalised,Wahlenb.,accepted,"According to the state flora is presumed extinct, while according to the APC is naturalised",naturalised,uncertain,NA
Carex buxbaumii subsp. buxbaumii NA,Carex buxbaumii subsp. buxbaumii,uncertain origin,Carex buxbaumii Wahlenb.,Carex buxbaumii,naturalised,Wahlenb.,nomenclatural synonym,"According to the state flora is uncertain origin, while according to the APC is naturalised",naturalised,uncertain,NA
Carex canescens L.,Carex canescens,native,Carex canescens L.,Carex canescens,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Carex capillacea Boott,Carex capillacea,native,Carex rara subsp. capillacea (Boott) K�k.,Carex rara subsp. capillacea,native,(Boott) K�k.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Carex cephalotes F.Muell.,Carex cephalotes,native,Carex pyrenaica var. cephalotes (F.Muell.) K�k.,Carex pyrenaica var. cephalotes,native,(F.Muell.) K�k.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Carex chlorantha R.Br.,Carex chlorantha,native,Carex chlorantha R.Br.,Carex chlorantha,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Carex densa (L.H.Bailey) L.H.Bailey,Carex densa,naturalised,Carex densa (L.H.Bailey) L.H.Bailey,Carex densa,naturalised,(L.H.Bailey) L.H.Bailey,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex distans L.,Carex distans,naturalised,Carex distans L.,Carex distans,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex disticha Huds.,Carex disticha,naturalised,Carex disticha Huds.,Carex disticha,naturalised,Huds.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex divisa Huds.,Carex divisa,naturalised,Carex divisa Huds.,Carex divisa,naturalised,Huds.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex divulsa Stokes,Carex divulsa,introduced,Carex divulsa Stokes,Carex divulsa,naturalised,Stokes,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Carex divulsa subsp. divulsa NA,Carex divulsa subsp. divulsa,naturalised,Carex divulsa Stokes,Carex divulsa,naturalised,Stokes,nomenclatural synonym,Similar for the state flora and the APC,naturalised,introduced,established
Carex echinata Murray,Carex echinata,native,Carex echinata Murray,Carex echinata,native,Murray,accepted,Similar for the state flora and the APC,native,native,native
Carex fascicularis Sol. ex Boott,Carex fascicularis,native,Carex fascicularis Sol. ex Boott,Carex fascicularis,native,Sol. ex Boott,accepted,Similar for the state flora and the APC,native,native,native
Carex flacca Schreb.,Carex flacca,naturalised,Carex flacca Schreb.,Carex flacca,naturalised,Schreb.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex gaudichaudiana Kunth,Carex gaudichaudiana,native,Carex gaudichaudiana Kunth,Carex gaudichaudiana,native,Kunth,accepted,Similar for the state flora and the APC,native,native,native
Carex gunniana Boott,Carex gunniana,native,Carex gunniana Boott,Carex gunniana,native,Boott,accepted,Similar for the state flora and the APC,native,native,native
Carex hebes Nelmes,Carex hebes,native,Carex hebes Nelmes,Carex hebes,native,Nelmes,accepted,Similar for the state flora and the APC,native,native,native
Carex hypandra F.Muell. ex Benth.,Carex hypandra,native,Carex hypandra F.Muell. ex Benth.,Carex hypandra,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Carex inversa R.Br.,Carex inversa,native,Carex inversa R.Br.,Carex inversa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Carex iynx Nelmes,Carex iynx,native,Carex iynx Nelmes,Carex iynx,native,Nelmes,accepted,Similar for the state flora and the APC,native,native,native
Carex jackiana Boott,Carex jackiana,native,Carex jackiana Boott,Carex jackiana,native,Boott,accepted,Similar for the state flora and the APC,native,native,native
Carex leporina L.,Carex leporina,naturalised,Carex leporina L.,Carex leporina,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex longebrachiata Boeck.,Carex longebrachiata,native,Carex longebrachiata Boeckeler,Carex longebrachiata,native,Boeckeler,accepted,Similar for the state flora and the APC,native,native,native
Carex nemoralis (K.L.Wilson) K.L.Wilson,Carex nemoralis,native,Carex nemoralis (K.L.Wilson) K.L.Wilson,Carex nemoralis,native,(K.L.Wilson) K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Carex otrubae Podp.,Carex otrubae,naturalised,Carex otrubae Podp.,Carex otrubae,naturalised,Podp.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Carex paupera Nelmes,Carex paupera,native,Carex inversa R.Br.,Carex inversa,native,R.Br.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
